stamp_sec,stamp_nanosec,scan_index,point_index,angle_rad,range_m,x_forward_m,y_left_m,x_world_m,y_world_m
1774805560,267068186,58,269,4.694935651496053,0.414000004529953,0.0072253113984401575,-0.41393695006123415,0.17636659149012976,-0.520533091489624
1774805560,267068186,58,272,4.747295528650284,0.414249986410141,-0.014457100810261542,-0.4139976370427299,0.15468970806398266,-0.5200397285126914
1774805560,267068186,58,274,4.782202113419771,0.4152500033378601,-0.0289663606097487,-0.41423847627317145,0.14017903170273116,-0.5199097477335357
1774805560,267068186,58,277,4.834561990574002,0.4167500138282776,-0.050789035058264397,-0.4136436243237891,0.11837868219881234,-0.5187574758756082
1774805560,267068186,58,279,4.86946857534349,0.4194999933242798,-0.06562424141105253,-0.4143352547615212,0.10353064706731899,-0.5190698105136834
1774805560,267068186,58,282,4.921828452497721,0.421999990940094,-0.08773871590373018,-0.41277828199289257,0.08146317695606455,-0.5169482758855347
1774805560,267068186,58,284,4.956735037267208,0.4272499978542328,-0.10336111345816322,-0.41455885093811545,0.0658003830320239,-0.5183290791338228
1774805560,267068186,58,286,4.9916416220366955,0.43149998784065247,-0.11893749964495975,-0.4147844147080365,0.05022331902708111,-0.5181565606117945
1774805560,267068186,58,289,5.0440014991909266,0.43799999356269836,-0.1425988333750041,-0.41413713559763227,0.026586250198364386,-0.5169048971914583
1774805560,267068186,58,291,5.078908083960414,0.4442499876022339,-0.15920494082526468,-0.41474309916068397,0.009970081145529091,-0.5170863427671689
1774805560,267068186,58,294,5.131267961114645,0.4519999921321869,-0.18384494305700613,-0.4129225469744455,-0.01461535710706436,-0.5146367823635545
1774805560,267068186,58,296,5.166174545884132,0.460999995470047,-0.2020890801022948,-0.41434405935984125,-0.032889859873436275,-0.515591655460344
1774805560,267068186,58,299,5.2185344230383635,0.4702500104904175,-0.22798171238043063,-0.4112899356735153,-0.05869599889571356,-0.511876919057174
1774805560,267068186,58,301,5.253441007807851,0.48225000500679016,-0.24837709738197866,-0.41336894516297695,-0.0791378476215963,-0.5134341057790438
1774805560,267068186,58,303,5.288347592577338,0.4947499930858612,-0.26946014181007527,-0.4149322687308783,-0.10025395441446017,-0.5144582038443776
1774805560,267068186,58,305,5.323254177346826,0.5092499852180481,-0.292093774531513,-0.417153178490247,-0.12293694589987135,-0.5161000526805856
1774805560,267068186,58,308,5.375614054501057,0.5247499942779541,-0.3230683384351846,-0.4135086518991372,-0.15380827125514543,-0.5116652523575995
1774805560,267068186,58,310,5.410520639270544,0.5442500114440918,-0.34983714645413183,-0.41691971159651875,-0.18065549864852823,-0.5143912003215835
1774805560,267068186,58,313,5.462880516424775,0.5644999742507935,-0.3849880392236294,-0.4128491620239669,-0.2156909035072324,-0.5094238023405468
1774805560,267068186,58,315,5.4977871011942625,0.5877500176429749,-0.4156020054182528,-0.41560204081746743,-0.2463652157319317,-0.5113935326162224
1774805560,267068186,58,317,5.53269368596375,0.6132500171661377,-0.44850265214762197,-0.4182355252376553,-0.27932241110281675,-0.5131854781197012
1774805560,267068186,58,320,5.585053563117981,0.6430000066757202,-0.49256656415790373,-0.41331245862985305,-0.3232461414786882,-0.5071380955170822
1774805560,267068186,58,322,5.619960147887468,0.6759999990463257,-0.5326952505682327,-0.41618717992350523,-0.36343518062228153,-0.5089865078762222
1774805560,267068186,58,324,5.654866732656956,0.7170000076293945,-0.5800651726780166,-0.42144205578771393,-0.4109239089866254,-0.5130292692311373
1774805560,267068186,58,327,5.707226609811187,0.7590000033378601,-0.636550945594254,-0.4133810575364246,-0.46718526384848263,-0.5035275754947454
1774805560,267068186,58,329,5.742133194580674,0.8102499842643738,-0.6945197733436113,-0.4173096229841301,-0.5252355472815206,-0.5059736356852431
1774805560,343358428,59,41,0.7155849877744913,1.1697499752044678,-0.8828215170061399,0.7674250280006712,-0.6688977562160581,0.694043716913403
1774805560,343358428,59,43,0.7504915725439787,1.1087499856948853,-0.8108884106041886,0.7561656672490633,-0.5974840486408274,0.6798582535255285
1774805560,343358428,59,46,0.8028514496982098,1.0692499876022339,-0.7427634587845799,0.7691540679745151,-0.528885808742295,0.6900557579580993
1774805560,343358428,59,48,0.8377580344676971,1.033750057220459,-0.691713807596895,0.7682260013714115,-0.47791655561004376,0.6870452049948375
1774805560,343358428,59,51,0.8901179116219282,1.0022499561309814,-0.6307363396926494,0.778894501428578,-0.41655451733115173,0.695216419331939
1774805560,343358428,59,53,0.9250244963914156,0.9722499847412109,-0.5851146526404917,0.7764733582645844,-0.37106963697434175,0.6909355406099649
1774805560,343358428,59,56,0.9773843735456467,0.9492499828338623,-0.5308138599786677,0.7869638974976141,-0.3163859744900428,0.6992014074371893
1774805560,343358428,59,58,1.012290958315134,0.9267500042915344,-0.49110268656520895,0.7859285729013757,-0.2767501310631237,0.6965463920454967
1774805560,343358428,59,61,1.0646508354693651,0.909250020980835,-0.4408131639392426,0.7952479834312837,-0.22612218917239923,0.7038057996302772
1774805560,343358428,59,63,1.0995574202388525,0.8914999961853027,-0.40473253555175476,0.7943323094676701,-0.19010898371578044,0.701418492280355
1774805560,343358428,59,66,1.1519172973930836,0.8980000019073486,-0.36524951357810626,0.8203638194463204,-0.14959654488298127,0.7258170749391671
1774805560,343358428,59,68,1.186823882162571,0.8955000042915344,-0.3354602136449471,0.8302931426595216,-0.11942685910183688,0.7345224703837719
1774805560,343358428,59,72,1.2566370517015457,0.565750002861023,-0.17482637068940937,0.5380602251131529,0.029147588025714245,0.43597776140190164
1774805560,343358428,59,74,1.291543636471033,0.5447499752044678,-0.1501534479857064,0.523647283525153,0.05321178738968221,0.42056996113926837
1774805560,343358428,59,77,1.3439035136252642,0.5385000109672546,-0.12113615069356994,0.5246982893119417,0.08224780284324057,0.42043593918280897
1774805560,343358428,59,83,1.4486232679337263,0.6514999866485596,-0.07939788285767924,0.6466438036514318,0.12892771508716572,0.5405765953420075
1774805560,343358428,59,86,1.5009831450879574,0.6115000247955322,-0.04265609251687421,0.6100104409730447,0.1641439466069671,0.5024743715733393
1774805560,343358428,59,89,1.5533430222421885,0.5147500038146973,-0.008983632473089743,0.5146716047877707,0.1938977225819853,0.4058408315068013
1774805560,343358428,59,91,1.5882496070116758,0.5327500104904175,0.00929776315903331,0.5326688701977791,0.21289833088438936,0.4230770687015925
1774805560,343358428,59,94,1.640609484165907,0.5440000295639038,0.03794751688235155,0.542674873315498,0.2419325489047109,0.4319055833414981
1774805560,343358428,59,96,1.6755160689353943,0.4984999895095825,0.052107431407709806,0.49576915508444525,0.2541665162451341,0.38446109340589196
1774805560,343358428,59,99,1.7278759460896254,0.5162500143051147,0.08075928799002126,0.5098941210421787,0.28337092404857367,0.39740505391923064
1774805560,343358428,59,101,1.7627825308591127,0.5617499947547913,0.10718694462208884,0.5514290666165407,0.3114715447158526,0.4378269274166501
1774805560,343358428,59,103,1.7976891156286001,0.5640000104904175,0.1268723893570526,0.5495447285271904,0.3310636942054746,0.43514082562695644
1774805560,343358428,59,106,1.8500489927828312,0.5914999842643738,0.16303948347992872,0.5685862803580055,0.3679777177260465,0.4526905908943685
1774805560,343358428,59,108,1.8849555775523186,0.6104999780654907,0.18865485980981328,0.5806199850918881,0.3940628334825158,0.46366894642311113
1774805560,343358428,59,110,1.919862162321806,0.6137499809265137,0.209914847865415,0.5767363312059814,0.4151466256074198,0.45892093955036106
1774805560,343358428,59,113,1.972222039476037,0.5755000114440918,0.2248657608238465,0.5297505571316207,0.42816766550995466,0.4113641810031886
1774805560,343358428,59,116,2.024581916630268,0.5879999995231628,0.2577622258145416,0.5284909028378566,0.460985322701502,0.4087631207805281
1774805560,343358428,59,118,2.0594885013997555,0.6017500162124634,0.2825045120413583,0.5313137328245657,0.4858221937116986,0.41057390383944015
1774805560,343358428,59,120,2.094395086169243,0.6154999732971191,0.3077499780005663,0.5330386178968699,0.5111170198188096,0.4112671225792336
1774805560,343358428,59,123,2.146754963323474,0.6312500238418579,0.34380339503457785,0.5294108217283098,0.5469923589630358,0.40617106271344183
1774805560,343358428,59,125,2.1816615480929613,0.6495000123977661,0.3725378935296336,0.5320392692172277,0.575810184217098,0.407624709022109
1774805560,343358428,59,128,2.2340214252471924,0.6700000166893005,0.41249318960638753,0.5279672252062734,0.6155660229997489,0.40192554156571114
1774805560,343358428,59,130,2.2689280100166798,0.6924999952316284,0.44513040731908754,0.530485781030697,0.6482788319397865,0.40311012365215476
1774805560,343358428,59,132,2.303834594786167,0.71875,0.48093761378806404,0.5341353518948572,0.6842051440143209,0.40529541615605613
1774805560,343358428,59,135,2.356194471940398,0.7480000257492065,0.5289158808812314,0.5289159001887207,0.73193044658783,0.3981223914354098
1774805560,343358428,59,137,2.3911010567098856,0.7804999947547913,0.5708215504182201,0.5322997270245106,0.7739392970137507,0.39979329217767934
1774805560,343358428,59,140,2.4434609338641167,0.8130000233650208,0.6227941402628879,0.5225863534821155,0.8254722048252962,0.38796708681742365
1774805560,343358428,59,142,2.478367518633604,0.8899999856948853,0.7013295489178825,0.5479387176970938,0.9049767842534368,0.41009342031058066
1774805560,343358428,59,144,2.5132741034030914,0.8957499861717224,0.7246769512735861,0.5265086457214747,0.9274302089132077,0.3877284275163202
1774805560,343358428,59,151,2.6354471500962973,2.348249912261963,2.053825627310968,1.1384541901363552,2.2804442629185298,0.9449236554259225
1774805560,343358428,59,153,2.6703537348657846,2.316499948501587,2.0640165456425916,1.0516690119621661,2.2870851195380464,0.8577948944423839
1774805560,343358428,59,156,2.7227136120200157,2.2804999351501465,2.0833403373473045,0.9275629320975702,2.301328231880442,0.7330036217667418
1774805560,343358428,59,158,2.757620196789503,2.252000093460083,2.088018109118191,0.8436141279866748,2.302576282623019,0.6489338553240189
1774805560,343358428,59,161,2.809980073943734,2.2114999294281006,2.09101424753864,0.7199939961214314,2.3005251736450822,0.5252944328092917
1774805560,343358428,59,163,2.8448866587132215,2.1957499980926514,2.0998061519342777,0.6419752163618475,2.3061259252550426,0.4469818593649206
1774805560,343358428,59,166,2.8972465358674526,2.1435000896453857,2.07982896461703,0.5185596515829507,2.2811289757072077,0.3244843403855326
1774805560,343358428,59,168,2.93215312063694,2.134000062942505,2.087367031455379,0.44368360870306256,2.2856051845869088,0.24936305310239587
1774805560,343358428,59,171,2.984512997791171,2.1115000247955322,2.0855039480203783,0.3303114250263655,2.279117104897248,0.13616133962839794
1774805560,343358428,59,173,3.0194195825606585,2.1107499599456787,2.0950167438045346,0.25723576071248183,2.2856398684869936,0.06275834545446274
1774805560,343358428,59,176,3.0717794597148895,2.1089999675750732,2.103862546151374,0.14711645092619563,2.2899844988206364,-0.04763021733277259
1774805560,343358428,59,178,3.106686044484377,2.114000082015991,2.1127122885089014,0.0737775897349443,2.295834020647735,-0.12126913092483037
1774805560,343358428,59,181,3.159045921638608,2.1152501106262207,2.114927948692309,-0.03691615289248401,2.293530590076631,-0.2319610819173022
1774805560,343358428,59,183,3.1939525064080954,2.1172499656677246,2.1143483509154635,-0.11080824924635196,2.2899360498433894,-0.3057679726366912
1774805560,343358428,59,186,3.2463123835623264,1.931249976158142,1.9206703917951928,-0.2018705438941616,2.0927033118712006,-0.3888507050635426
1774805560,343358428,59,188,3.281218968331814,2.1247498989105225,2.104071986469136,-0.29570797871565907,2.272122766001235,-0.4900943151458821
1774805560,343358428,59,190,3.316125553101301,2.158250093460083,2.1254614346060343,-0.37477614108013174,2.2902677437020396,-0.5699694838501357
1774805560,343358428,59,193,3.3684854302555323,1.8012499809265137,1.7550840711826856,-0.4051930365499581,1.91895764192328,-0.5852464987254813
1774805560,343358428,59,196,3.4208453074097633,1.5214999914169312,1.4625596732328376,-0.41938219575320185,1.62609788253857,-0.5874863576374887
1774805560,343358428,59,198,3.4557518921792507,1.3125,1.2482616884947,-0.4055847717017501,1.4125414630515125,-0.5649552487178061
1774805560,343358428,59,201,3.508111769333482,1.1617499589920044,1.0845870335127872,-0.41633392121451795,1.2485644946656937,-0.5690161276488088
1774805560,343358428,59,203,3.543018354102969,1.0367499589920044,0.9543333801866771,-0.40509045524597853,1.1188781733329596,-0.5524665720364397
1774805560,343358428,59,206,3.5953782312572002,0.9437500238418579,0.8482369141461222,-0.41371275660942763,1.0125182239467363,-0.5567520537662762
1774805560,343358428,59,209,3.6477381084114313,0.8629999756813049,0.7547967978140359,-0.4183906691545718,0.9189650459302134,-0.5576129189953584
1774805560,343358428,59,211,3.6826446931809187,0.7992500066757202,0.6850909825513937,-0.41164416526644065,0.849592611232225,-0.5480274455998762
1774805560,343358428,59,214,3.7350045703351498,0.7440000176429749,0.6168039806447931,-0.416039512202248,0.781183125832101,-0.5496324413532689
1774805560,343358428,59,216,3.769911155104637,0.6970000267028809,0.5638848786465396,-0.4096863200762187,0.728567370376819,-0.5411249925957531
1774805560,343358428,59,219,3.822271032258868,0.6570000052452087,0.5105849129956448,-0.4134634851028978,0.6751576639009071,-0.5427239197930578
1774805560,343358428,59,222,3.8746309094130993,0.6232500076293945,0.46316503066556924,-0.41703564161664003,0.6276315086453738,-0.5443579666050627
1774805560,343358428,59,224,3.9095374941825867,0.5932499766349792,0.42674833222402847,-0.4121060491201429,0.5914463150613457,-0.5379463698577577
1774805560,343358428,59,227,3.9618973713368177,0.5672500133514404,0.3868635915833069,-0.41486038513513634,0.5514823986436566,-0.5390707752210788
1774805560,343358428,59,230,4.014257248491049,0.5450000166893005,0.3503192709892021,-0.4174942233910929,0.5148610369894878,-0.5402111007175192
1774805560,343358428,59,232,4.049163833260536,0.5257499814033508,0.3236840221981804,-0.4142966289016019,0.48837846474279106,-0.5359292254417393
1774805560,343358428,59,235,4.101523710414767,0.5087500214576721,0.2918070375419493,-0.41674361083785466,0.4564281763974276,-0.5370733172291715
1774805560,343358428,59,237,4.136430295184255,0.49399998784065247,0.2690516899501997,-0.41430324174631605,0.4337913721104128,-0.5337063695022723
1774805560,343358428,59,240,4.188790172338486,0.4802500009536743,0.24012501397220315,-0.4159086932018293,0.4048232763887224,-0.5341300294732293
1774805560,343358428,59,242,4.223696757107973,0.4690000116825104,0.22018218197991848,-0.41410242416189375,0.38497076816842707,-0.5315114281136811
1774805560,343358428,59,245,4.276056634262204,0.45875000953674316,0.19387614537582998,-0.4157686995243533,0.3586186466602787,-0.5321028056741031
1774805560,343358428,59,247,4.3109632190316916,0.4492500126361847,0.1755359782209304,-0.41353681118327684,0.3403848371190246,-0.5291243419006184
1774805560,343358428,59,250,4.363323096185923,0.44225001335144043,0.15125842699877018,-0.41557906897629837,0.3160441679596279,-0.5301741681293659
1774805560,343358428,59,252,4.39822968095541,0.43525001406669617,0.134499665251855,-0.4139473575132449,0.2993659541788179,-0.5278599160536133
1774805560,343358428,59,255,4.450589558109641,0.429500013589859,0.11116279769169628,-0.4148651516855134,0.27601107274755754,-0.5278246032399293
1774805560,343358428,59,258,4.502949435263872,0.4244999885559082,0.08825852485640114,-0.41522364223890024,0.2531112500229921,-0.5272481062546963
1774805560,343358428,59,260,4.5378560200333595,0.42124998569488525,0.07314930694091074,-0.41485024929726805,0.23802985589564973,-0.5262584399056685
1774805560,343358428,59,263,4.590215897187591,0.41749998927116394,0.05088046429873284,-0.4143880058522053,0.21579842696175341,-0.5248878235546404
1774805560,343358428,59,265,4.625122481957078,0.41624999046325684,0.036278591944142034,-0.41466603228045074,0.201197372325242,-0.524569737943249
1774805560,343358428,59,267,4.660029066726565,0.41475000977516174,0.021706353314603133,-0.41418160851766267,0.18665704117354914,-0.5234910465799343
1774805560,343358428,59,270,4.712388943880796,0.414000004529953,1.5112612043393243e-08,-0.4140000045299527,0.1649761956320044,-0.5224237908695962
1774805560,343358428,59,272,4.747295528650284,0.41499999165534973,-0.014483275588279452,-0.4147471854059703,0.15047447838196934,-0.5225793080328025
1774805560,343358428,59,275,4.799655405804515,0.4152500033378601,-0.03619140708667852,-0.41366985305334875,0.12882839436465635,-0.520616996929736
1774805560,343358428,59,277,4.834561990574002,0.4169999957084656,-0.05081950017657398,-0.41389174287809066,0.11420343168539149,-0.520241751448641
1774805560,343358428,59,279,4.86946857534349,0.41999998688697815,-0.06570245761792891,-0.41482909257672135,0.09929462011921372,-0.5205709692229316
1774805560,343358428,59,282,4.921828452497721,0.42375001311302185,-0.08810256590740836,-0.41449006199644517,0.0769270067524679,-0.5193181063451424
1774805560,343358428,59,285,4.974188329651952,0.42774999141693115,-0.11070982840073798,-0.41317476817040005,0.054392251578250415,-0.5170813398107856
1774805560,343358428,59,287,5.009094914421439,0.43299999833106995,-0.12659693158974775,-0.4140799626482394,0.038481442937661106,-0.5173374514729638
1774805560,343358428,59,289,5.0440014991909266,0.4390000104904175,-0.14292440700364295,-0.4150826701914255,0.022126649546767276,-0.5176730240428948
1774805560,343358428,59,292,5.096361376345158,0.445499986410141,-0.166887215969022,-0.4130604011976273,-0.0017336723180169083,-0.514674553448837
1774805560,343358428,59,294,5.131267961114645,0.45350000262260437,-0.18445505223398828,-0.4142928747686337,-0.019337169728396143,-0.5151890833883593
1774805560,343358428,59,297,5.183627838268876,0.4622499942779541,-0.20985708936859634,-0.411867769134354,-0.04461908170860549,-0.511729378986193
1774805560,343358428,59,299,5.2185344230383635,0.47200000286102295,-0.22883012545518475,-0.4128205135224873,-0.06361519306298871,-0.5119070686706932
1774805560,343358428,59,301,5.253441007807851,0.484250009059906,-0.24940717554954261,-0.41508328328049865,-0.08426744242384916,-0.5133282350579695
1774805560,343358428,59,304,5.305800884962082,0.4972499907016754,-0.27805864910797135,-0.412238936672734,-0.11277897540983087,-0.5093170343046138
1774805560,343358428,59,306,5.340707469731569,0.5120000243186951,-0.30094604633132355,-0.41421673324467373,-0.13572801802216902,-0.5103591831023266
1774805560,343358428,59,308,5.375614054501057,0.5292500257492065,-0.32583883430212407,-0.41705472520542036,-0.16071588414369642,-0.5121789737554285
1774805560,343358428,59,311,5.427973931655288,0.5485000014305115,-0.3598483609340602,-0.4139582209623833,-0.19457071669841536,-0.5076971713336944
1774805560,343358428,59,313,5.462880516424775,0.5690000057220459,-0.38805705316798156,-0.416140276827743,-0.22284495712462352,-0.5087262552314513
1774805560,343358428,59,315,5.4977871011942625,0.5924999713897705,-0.4189607297798935,-0.41896076546519,-0.2538379904509799,-0.5102832618206999
1774805560,343358428,59,318,5.550146978348494,0.6192499995231628,-0.4601924150077783,-0.4143591474539278,-0.294847544017118,-0.504002873985622
1774805560,343358428,59,320,5.585053563117981,0.6502500176429749,-0.49812039457030177,-0.41797267608997607,-0.3328913917232689,-0.5060656087261866
1774805560,343358428,59,323,5.637413440272212,0.6832500100135803,-0.5456677022805575,-0.41119014442398116,-0.38012230696764654,-0.497348392916515
1774805560,343358428,59,325,5.672320025041699,0.7235000133514404,-0.5926564967456643,-0.4149825853993043,-0.42722672293768854,-0.49922013273727395
1774805560,343358428,59,327,5.707226609811187,0.7699999809265137,-0.6457763027810525,-0.41937207512335134,-0.4804814079230589,-0.5014382265999738
1774805560,343358428,59,330,5.759586486965418,0.8262500166893005,-0.7155534858983184,-0.41312504026969177,-0.5499455336050398,-0.49234889375970153
1774805560,420764718,60,41,0.7155849877744913,1.153749942779541,-0.870746139192986,0.7569280623310932,-0.6712772948893102,0.6691152635266946
1774805560,420764718,60,44,0.7679448649287224,1.0994999408721924,-0.7909140724829039,0.7637768325410651,-0.5913518198957921,0.6747706128220554
1774805560,420764718,60,46,0.8028514496982098,1.0607500076293945,-0.7368588765096868,0.7630396941146921,-0.5373136690969893,0.6732259953909829
1774805560,420764718,60,49,0.8552113268524408,1.0260000228881836,-0.67311658389004,0.7743320421232457,-0.47340978741759177,0.683564800847153
1774805560,420764718,60,51,0.8901179116219282,0.9947500228881836,-0.6260164787312553,0.7730659586302849,-0.4263338534448901,0.681595203432056
1774805560,420764718,60,54,0.9424777887761593,0.9697499871253967,-0.5700047465709076,0.7845442157178539,-0.37015689208078345,0.6922353884523708
1774805560,420764718,60,56,0.9773843735456467,0.9449999928474426,-0.5284372957117638,0.7834404961338829,-0.3286105693081631,0.6905107922907643
1774805560,420764718,60,59,1.0297442506998777,0.9235000014305115,-0.4756376692305715,0.7915939996305329,-0.27569502552918607,0.6978745822387779
1774805560,420764718,60,61,1.0646508354693651,0.9047499895095825,-0.43863150535810874,0.7913121672417713,-0.2386972020568913,0.6970399252051198
1774805560,420764718,60,64,1.1170107126235962,0.8872500061988831,-0.3889448096062191,0.7974550197850033,-0.1889242798556928,0.702439794431516
1774805560,420764718,60,66,1.1519172973930836,0.8947499990463257,-0.3639276182979339,0.8173947941071029,-0.16361198889291845,0.7220035974152781
1774805560,420764718,60,70,1.2217304669320583,0.5742499828338623,-0.1964050665405347,0.5396184694966429,-0.00025799117773563605,0.4417555585427925
1774805560,420764718,60,72,1.2566370517015457,0.5525000095367432,-0.1707318974541847,0.5254587326610863,0.025200772392708185,0.42721385590339106
1774805560,420764718,60,75,1.3089969288557768,0.5435000061988831,-0.1406681579408977,0.5249806911493989,0.055254015011784625,0.4262867284641474
1774805560,420764718,60,77,1.3439035136252642,0.5375000238418579,-0.12091120252523822,0.5237239317941262,0.07498999007844262,0.42473494898829517
1774805560,420764718,60,84,1.46607656031847,0.6489999890327454,-0.06783897884448178,0.6454446984164031,0.12987474647321554,0.5456492552924768
1774805560,420764718,60,86,1.5009831450879574,0.6100000143051147,-0.04255145705708511,0.6085140844340082,0.15460771871830814,0.5083449781759288
1774805560,420764718,60,89,1.5533430222421885,0.5099999904632568,-0.008900733252350792,0.5099223148873685,0.18678176861399706,0.4092614843526389
1774805560,420764718,60,91,1.5882496070116758,0.5362499952316284,0.009358846272206886,0.5361683218751129,0.20543141434423356,0.43523177201664154
1774805560,420764718,60,94,1.640609484165907,0.5274999737739563,0.03679653138304796,0.5262150108175373,0.23271733919992638,0.424869664604536
1774805560,420764718,60,97,1.692969361320138,0.49549999833106995,0.0603862530041293,0.49180661727371217,0.25579038163936796,0.39011269084365485
1774805560,420764718,60,99,1.7278759460896254,0.5197499990463257,0.08130680618439187,0.5133510151706621,0.2770304640482224,0.4113421403272228
1774805560,420764718,60,101,1.7627825308591127,0.5672500133514404,0.10823639757134401,0.5568280343948097,0.30460657793116563,0.45441199098867807
1774805560,420764718,60,104,1.8151424080133438,0.5534999966621399,0.13390376085546196,0.5370586831378412,0.32997573113178125,0.4342613867058288
1774805560,420764718,60,106,1.8500489927828312,0.593999981880188,0.1637285761778606,0.5709894323159004,0.36030412868909795,0.4677427793053741
1774805560,420764718,60,109,1.9024088699370623,0.6054999828338623,0.197131503498098,0.5725114841995633,0.3937260669875996,0.46876563602494614
1774805560,420764718,60,111,1.9373154547065496,0.6159999966621399,0.22075464709332435,0.5750855429190149,0.41738502952788015,0.47098648791768244
1774805560,420764718,60,114,1.9896753318607807,0.5632500052452087,0.22909440841516085,0.5145544873399076,0.42481955230445384,0.4103375952690051
1774805560,420764718,60,116,2.024581916630268,0.590499997138977,0.2588581526011162,0.5307378858279,0.4548217477903101,0.4260745301871083
1774805560,420764718,60,118,2.0594885013997555,0.6039999723434448,0.28356080243067666,0.5333003261913055,0.47955992251711305,0.4282676376637406
1774805560,420764718,60,121,2.1118483785539865,0.6179999709129333,0.3182935066475433,0.529729372108435,0.5142354019986076,0.42417819051201394
1774805560,420764718,60,123,2.146754963323474,0.6347500085830688,0.34570962329778504,0.5323461559507212,0.5416875525870217,0.4263850973809016
1774805560,420764718,60,126,2.199114840477705,0.652999997138977,0.3838237590658507,0.52828810155072,0.5797368091783777,0.4217580871469523
1774805560,420764718,60,128,2.2340214252471924,0.6742500066757202,0.415109744653589,0.5313162630635739,0.6110645426254732,0.424318511606263
1774805560,420764718,60,131,2.2863813024014235,0.6984999775886536,0.45825720771001227,0.5271646329878098,0.6541451667977873,0.41952274040496373
1774805560,420764718,60,133,2.321287887170911,0.7239999771118164,0.49376678755431463,0.5295000721116127,0.6896856741685226,0.42132742111095933
1774805560,420764718,60,135,2.356194471940398,0.753000020980835,0.5324514113508859,0.5324514307874358,0.7284100727235979,0.42370051884667953
1774805560,420764718,60,138,2.4085543490946293,0.7867500185966492,0.5846691954422928,0.5264385279049111,0.7805321990573361,0.41690817588262774
1774805560,420764718,60,140,2.4434609338641167,0.812250018119812,0.6222196029216107,0.5221042593924206,0.8180136637534192,0.4120134042191644
1774805560,420764718,60,142,2.478367518633604,0.8865000009536743,0.6985715233457175,0.5457839118747531,0.8947108269592569,0.4345497493157027
1774805560,420764718,60,145,2.530727395787835,0.9070000052452087,0.7429708982681047,0.520233845344086,0.9387235398878641,0.4083392267363217
1774805560,420764718,60,151,2.6354471500962973,2.346250057220459,2.05207651470004,1.1374846411374275,2.2569045182492884,1.0059636641276226
1774805560,420764718,60,154,2.6878070272505283,2.3239998817443848,2.0887972361001825,1.018774536788269,2.291847663895042,0.8867182163020784
1774805560,420764718,60,156,2.7227136120200157,2.2760000228881836,2.079229462979201,0.9257326528033009,2.280890953009387,0.7938296543337982
1774805560,420764718,60,159,2.775073489174247,2.2482500076293945,2.0989221836750493,0.8057007904193306,2.298788251808585,0.6735169869564132
1774805560,420764718,60,161,2.809980073943734,2.207750082015991,2.087468697181402,0.7187731651427987,2.286037382381964,0.5867701730786541
1774805560,420764718,60,164,2.8623399510979652,2.1927499771118164,2.1078065483659283,0.6044038523947233,2.304664335717028,0.4721097854169844
1774805560,420764718,60,166,2.8972465358674526,2.1402499675750732,2.0766753850799766,0.5177733758199942,2.2722424248309716,0.3859540630672885
1774805560,420764718,60,169,2.9496064130216837,2.1192500591278076,2.080313457323537,0.40437202226638763,2.274185923838759,0.2725110140556978
1774805560,420764718,60,171,2.984512997791171,2.103749990463257,2.077849329499207,0.3290990523745844,2.2705975253703503,0.19728325775060207
1774805560,420764718,60,174,3.036872874945402,2.1110000610351562,2.099435776632266,0.2206596417265902,2.2905615254837315,0.08853345691866682
1774805560,420764718,60,176,3.0717794597148895,2.109499931335449,2.1043612920243278,0.14715132664698705,2.2943883087162997,0.014959760410943435
1774805560,420764718,60,179,3.1241393368691206,2.1024999618530273,2.1021797400371356,0.03669373474291505,2.290556811499587,-0.09545291280820135
1774805560,420764718,60,181,3.159045921638608,2.1152501106262207,2.114927948692309,-0.03691615289248401,2.3022038975203083,-0.16924503819321685
1774805560,420764718,60,184,3.211405798792839,1.9859999418258667,1.9811621492299174,-0.1385363035129798,2.166934865391363,-0.26885544460160105
1774805560,420764718,60,186,3.2463123835623264,1.9387500286102295,1.9281293581949188,-0.20265451266383352,2.112950094560072,-0.33217421107701056
1774805560,420764718,60,189,3.2986722607165575,2.128000020980835,2.1018008180152905,-0.33289249118099795,2.284656473249509,-0.4649922313970559
1774805560,420764718,60,191,3.333578845486045,2.1342499256134033,2.0950377537693274,-0.40723403008833814,2.2767835333039645,-0.5392244364142885
1774805560,420764718,60,194,3.385938722640276,1.7407499551773071,1.689042253069258,-0.4211254846201088,1.8706258100117932,-0.5470489432887184
1774805560,420764718,60,196,3.4208453074097633,1.472000002861023,1.4149772299231027,-0.4057381510555726,1.5968212530676018,-0.527568913952911
1774805560,420764718,60,199,3.4732051845639944,1.2795000076293945,1.2097910359006103,-0.4165644235627292,1.3914962183136972,-0.5353285851536115
1774805560,420764718,60,201,3.508111769333482,1.1332499980926514,1.0579800275836633,-0.40612044938794417,1.2398581808052318,-0.5226177856762769
1774805560,420764718,60,204,3.560471646487713,1.0192500352859497,0.9311312513715775,-0.4145663121258284,1.1128973835761378,-0.529167639937546
1774805560,420764718,60,207,3.612831523641944,0.9259999990463257,0.8250720523140121,-0.42039517923513237,1.0067629401359568,-0.5334113779305409
1774805560,420764718,60,209,3.6477381084114313,0.8500000238418579,0.7434267835653044,-0.4120881677613481,0.9252508862895296,-0.5238855484962359
1774805560,420764718,60,212,3.7000979855656624,0.7875000238418579,0.6678379079033397,-0.4173114140761275,0.8495924134219408,-0.5279789467481957
