stamp_sec,stamp_nanosec,ax_mps2,ay_mps2,az_mps2,gx_rps,gy_rps,gz_rps,qx,qy,qz,qw
170,816000000,-0.016384551,0.004311243,9.779299442,0.002926804,0.001847690,0.003881133,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,824000000,0.005974409,-0.005879862,9.775032638,0.000923338,0.001935171,-0.000833580,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,832000000,-0.015582990,0.010655084,9.811056357,0.003618279,-0.000996597,0.004039155,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,840000000,0.012721452,-0.000695368,9.830257070,-0.000609188,-0.001674962,-0.002489805,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,848000000,-0.037570629,-0.008373360,9.822264844,0.001483625,-0.000147211,0.002698719,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,856000000,0.030240131,0.005778853,9.789226035,0.000932102,-0.000945483,0.000133951,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,864000000,0.039635517,0.005695365,9.816562692,0.001055005,0.001365671,0.000992830,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,872000000,0.038134973,-0.025653136,9.798030508,0.002218711,-0.001986278,0.002652510,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,880000000,-0.035160318,-0.021369205,9.795155420,0.001004779,0.001835999,-0.000008905,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,888000000,0.011123289,-0.000693584,9.787217641,0.001611670,0.001497369,-0.002694292,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,896000000,-0.031290249,0.034353922,9.791600453,-0.002177573,0.000625953,0.001276165,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,904000000,-0.014632110,-0.043238321,9.810222339,-0.000506782,-0.002848478,-0.000385885,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,912000000,-0.029232023,0.030074064,9.796707343,0.005453854,-0.003281847,-0.000066275,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,920000000,-0.001155244,-0.013075396,9.827982694,0.001268944,0.000857218,-0.000411486,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,928000000,-0.011769489,0.005883705,9.832613956,-0.001739113,-0.000742469,0.000640286,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,936000000,-0.036429166,-0.024786877,9.816658455,0.001399894,0.000524439,0.000904851,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,944000000,-0.015095444,-0.043317016,9.798014437,-0.004112762,-0.000663081,-0.000496508,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,952000000,0.004338826,-0.000355083,9.796082872,0.001025498,0.005155870,-0.000896137,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,960000000,-0.011803570,-0.011778783,9.802902005,-0.001833013,-0.000196097,0.000293374,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,968000000,0.005808593,0.003549589,9.799280867,-0.003032303,0.000519999,0.001232465,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,976000000,-0.008753249,-0.032156212,9.846841156,-0.003181789,0.000987212,0.000316961,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,984000000,0.019075901,-0.011269785,9.809018216,-0.001411912,-0.002281676,-0.002276058,0.000000000,-0.000000001,-0.999587117,-0.028733189
170,992000000,-0.022906571,-0.030579513,9.808811128,-0.004304784,0.000092712,-0.003583501,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,0,-0.019612364,-0.001221315,9.817545168,-0.001878096,0.000523004,-0.001847592,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,8000000,0.016564430,0.030748008,9.770360756,-0.001446307,-0.004062254,0.004156879,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,16000000,0.008261598,0.026932004,9.796880135,-0.003842155,0.000660671,0.000976893,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,24000000,0.012771580,-0.007290671,9.804846837,-0.001107349,0.002680989,0.001027495,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,32000000,-0.015297260,-0.029960529,9.787114964,0.000448817,-0.002681906,0.000038868,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,40000000,0.023546382,0.021392223,9.795757145,-0.002430689,-0.003062801,-0.003094635,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,48000000,0.015242761,0.004929672,9.772381561,-0.004133501,-0.001530973,0.000071091,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,56000000,0.007756317,-0.011358649,9.827365310,0.000844065,-0.002215132,0.000821493,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,64000000,0.007790447,0.030133963,9.788037686,0.002573743,-0.000550894,0.000017680,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,72000000,0.029687268,-0.028854026,9.797220577,-0.000311373,0.000247344,-0.000970216,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,80000000,-0.007903157,-0.002525382,9.816852833,-0.000702105,0.002041118,0.000939395,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,88000000,0.011186499,0.027049347,9.801549552,0.001497183,0.002730578,0.001584311,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,96000000,-0.001547778,-0.003571362,9.846812029,0.001473094,0.003082525,-0.000502479,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,104000000,-0.001184786,-0.028024906,9.804653177,0.002001348,0.001097337,-0.002371754,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,112000000,0.001233054,0.001148430,9.810671271,0.002582737,0.000197753,-0.001256063,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,120000000,-0.003145717,-0.007591927,9.823681612,0.003492374,0.000583929,-0.000168184,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,128000000,-0.013928980,-0.027102652,9.841539901,-0.000311580,-0.000447730,-0.000296074,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,136000000,0.002793885,-0.028005177,9.783973269,0.003853146,-0.002132628,-0.001142770,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,144000000,-0.040932106,0.009397538,9.804507850,-0.001466989,0.001658112,-0.000829392,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,152000000,0.012123268,-0.013645580,9.796588315,0.002343635,-0.002034715,-0.000390366,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,160000000,0.025110252,-0.009117743,9.806950554,0.003455688,0.001781533,-0.002822672,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,168000000,-0.014507159,-0.010358037,9.778912558,-0.001157853,0.000132638,0.001532485,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,176000000,-0.017983105,-0.030397792,9.788609994,0.002793951,-0.003194557,0.001753130,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,184000000,-0.011435200,0.024467033,9.786213092,0.000674904,-0.000771225,-0.001830380,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,192000000,-0.000293676,0.035665417,9.821204338,-0.000207141,-0.000746221,-0.004514858,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,200000000,0.002599208,-0.032506258,9.824994283,0.003334276,0.002154079,-0.001322646,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,208000000,-0.038793503,-0.000799738,9.854148536,-0.002868219,-0.003873814,0.000163232,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,216000000,0.002685100,-0.009804474,9.817812989,0.000710798,-0.001597173,0.002628285,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,224000000,0.012483180,0.010433402,9.754982865,-0.000198180,0.000583760,0.000274126,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,232000000,-0.024226980,-0.004747066,9.785059986,-0.000254019,-0.001054313,-0.000328309,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,240000000,0.019755838,0.027670461,9.817097443,-0.003683575,-0.001594758,-0.000714142,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,248000000,-0.022990509,-0.015606653,9.819927650,0.003122307,-0.000413464,-0.001232132,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,256000000,0.004308801,0.009531640,9.752353228,0.001109100,0.001687462,-0.003043923,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,264000000,0.021189810,0.013489061,9.802702595,0.002860975,-0.001977073,0.003837047,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,272000000,0.023810051,-0.025682499,9.810436059,-0.004414992,0.002546768,0.003949238,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,280000000,0.017341354,-0.016505592,9.789908767,-0.001842498,0.000962423,-0.002083953,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,288000000,0.031692435,-0.004192566,9.763079261,0.000674738,0.001980151,0.000426606,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,296000000,-0.002490912,-0.016380670,9.848508536,0.001230708,-0.001812411,0.001083656,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,304000000,0.023638095,-0.025007469,9.844698329,0.000978048,-0.000271344,-0.000522162,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,312000000,0.000502482,0.007889234,9.824090509,0.001692941,0.002010929,-0.004506446,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,320000000,0.043649236,-0.002282605,9.787911964,0.000479404,0.002675698,0.000333731,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,328000000,0.025409621,0.023639202,9.802320389,0.000728789,0.000216049,0.001401108,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,336000000,0.015798941,-0.009691176,9.791424344,0.005439566,-0.000801005,0.002197354,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,344000000,-0.003503941,0.033963605,9.836145965,-0.001946358,0.000503336,0.000081185,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,352000000,0.005650908,-0.021894228,9.837327443,-0.000507125,0.000664973,0.001032725,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,360000000,0.020436673,0.023345005,9.774331679,0.000631893,0.000285632,0.001374979,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,368000000,-0.024217135,-0.006251550,9.803656538,-0.001457147,0.000158160,0.000481708,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,376000000,-0.005715112,0.000875585,9.801650932,-0.002950862,-0.001565237,-0.005252841,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,384000000,0.031443944,0.002382957,9.789481450,-0.001311770,0.001291994,0.000768959,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,392000000,0.008665188,0.000221348,9.792888204,0.001163666,0.001850421,0.001040986,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,400000000,-0.014079147,-0.009979262,9.806281133,0.000834046,0.001788253,-0.000925300,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,408000000,0.018014169,0.007104880,9.810652319,-0.000873078,0.003202159,-0.000736427,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,416000000,0.006209862,-0.001453237,9.787474789,0.001480940,-0.001757534,-0.000689799,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,424000000,-0.015454257,0.021782264,9.803205108,0.001615672,-0.001057772,0.001820984,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,432000000,-0.002968531,-0.033353373,9.806598894,-0.001814199,0.001760394,-0.000510220,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,440000000,-0.004135601,-0.000935019,9.789943241,-0.001794641,-0.001309067,-0.001855627,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,448000000,0.003279334,-0.003806305,9.786078233,-0.002968557,-0.002317279,-0.000302953,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,456000000,-0.002737731,0.008114094,9.812363217,0.001820917,0.000029263,0.000846207,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,464000000,-0.009683668,0.022488459,9.788349810,-0.000269213,-0.000800287,-0.003052234,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,472000000,-0.042634592,0.001134306,9.797193901,0.003356654,0.001141436,-0.002090516,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,480000000,-0.019146129,0.008801004,9.819429304,-0.003479952,0.001724788,-0.000520691,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,488000000,0.016627060,0.018370627,9.797228386,0.001126071,0.001547020,-0.003801022,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,496000000,-0.040272410,0.013106406,9.806700448,0.000573039,-0.000572621,0.004979213,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,504000000,0.021166171,0.045835394,9.823943804,0.000579399,-0.001001556,0.001098992,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,512000000,-0.021237810,-0.019929211,9.822659655,0.000923258,-0.000515242,-0.000914642,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,520000000,-0.001322199,-0.015762421,9.797403475,0.001461614,0.005081112,-0.000321641,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,528000000,0.033605831,0.031317141,9.813075031,0.000064594,0.001192425,0.001529943,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,536000000,-0.020490791,0.002397502,9.774000381,0.000864001,-0.002827101,-0.001140004,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,544000000,-0.018667912,-0.023190338,9.800793878,-0.000785917,-0.000148128,0.002933769,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,552000000,0.016623042,0.025444891,9.833382657,0.002767590,-0.000698360,0.001977880,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,560000000,-0.018742088,-0.000499357,9.806359366,-0.000735005,-0.003530357,0.001111937,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,568000000,-0.017225245,-0.009378210,9.803965594,-0.002039794,0.001946916,-0.001917638,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,576000000,0.017270882,-0.024468414,9.823582230,-0.001037568,0.002732431,-0.000150158,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,584000000,0.021916753,0.033209381,9.798699109,-0.001413948,0.001446812,-0.001686083,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,592000000,0.011843169,-0.026346110,9.791749660,0.000651458,-0.002650461,-0.000283461,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,600000000,0.013170879,0.010405760,9.799642711,-0.003076884,0.002035146,-0.001099838,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,608000000,-0.015433197,0.003534324,9.774429562,0.001568173,0.001701169,-0.001714514,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,616000000,0.011006973,-0.013060939,9.772329799,-0.000396295,-0.001276166,0.000966114,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,624000000,0.011965324,-0.001011352,9.781582523,-0.003124124,0.000153629,0.000781771,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,632000000,-0.003970009,-0.044153575,9.789231843,-0.000149163,-0.002914235,-0.002561812,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,640000000,0.017034408,0.025492995,9.791160138,-0.001834479,0.000889329,0.000323404,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,648000000,-0.004617763,-0.010561877,9.836876449,0.000026013,0.001076806,-0.003763743,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,656000000,-0.030532055,0.032147796,9.789203467,0.001081316,0.001732087,-0.000318290,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,664000000,0.016826192,-0.013079412,9.823755161,-0.004269870,0.000728600,-0.001045184,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,672000000,-0.006169681,0.036508577,9.785089623,-0.000652435,0.000197859,0.003168432,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,680000000,0.018632313,-0.011467917,9.763416074,-0.003114497,-0.000490672,-0.003052020,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,688000000,0.005219812,-0.000536782,9.799150651,-0.001113776,0.002058729,0.001604228,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,696000000,-0.001090557,0.019474067,9.790132940,0.002223047,0.001088188,0.001273914,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,704000000,-0.009515801,-0.000098982,9.795934865,0.000921428,-0.001965848,-0.000764353,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,712000000,-0.008687566,-0.022887567,9.790777302,0.001572642,0.001281013,0.000532142,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,720000000,0.018147852,0.023080682,9.807871021,-0.000025150,0.003558775,-0.000711981,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,728000000,0.059986907,-0.013671520,9.781760669,-0.002374152,0.002164958,-0.001889240,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,736000000,0.040657951,0.016155856,9.800661442,0.003512935,0.001551591,-0.004747493,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,744000000,-0.010498060,0.017200557,9.816352560,-0.002649359,0.001846751,0.000317120,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,752000000,-0.012894578,0.036608007,9.799161757,-0.003590493,-0.000495509,0.002141047,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,760000000,0.005482263,-0.029836206,9.797901272,-0.000111336,-0.002002139,0.003435284,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,768000000,0.019534232,0.007458401,9.792873296,-0.002637437,-0.003834544,0.003102422,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,776000000,-0.008680842,0.020751732,9.776146516,-0.001801936,-0.003805970,-0.002795562,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,784000000,-0.017625713,0.010915575,9.802327698,-0.001659560,-0.003377545,-0.000135525,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,792000000,0.013926117,-0.020058652,9.789473745,-0.002077351,0.001275996,0.000078465,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,800000000,0.007981857,0.006522434,9.797228708,-0.001452519,0.000840218,0.001067777,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,808000000,0.024831080,-0.022677230,9.800880952,0.001956987,0.000907162,0.001234786,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,816000000,-0.008446028,-0.023718902,9.811761830,-0.003152163,-0.001330292,-0.002661456,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,824000000,0.012323490,-0.031157903,9.831653089,0.001048097,0.001112991,0.002726529,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,832000000,-0.017548317,0.001479572,9.804089718,-0.000369624,0.000067272,-0.002880453,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,840000000,-0.002571340,-0.013961210,9.771925097,0.000801293,0.000398523,-0.005931100,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,848000000,0.013249610,0.008785089,9.823890272,-0.000806505,-0.001718434,0.001030463,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,856000000,0.002426793,0.005017680,9.759788605,-0.000407160,-0.006788832,-0.002146903,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,864000000,0.032077332,0.006163676,9.781890034,-0.000031734,0.004575272,-0.001273171,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,872000000,0.029777544,0.009966950,9.770758495,0.002370515,-0.001358825,-0.000209178,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,880000000,0.018794636,-0.010075682,9.810645698,-0.000254790,0.000948183,-0.001880789,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,888000000,-0.032913580,-0.029532196,9.824652776,-0.001990636,0.003503515,-0.000228468,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,896000000,0.027479337,-0.001857037,9.819953283,-0.001393018,-0.002232584,0.001005130,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,904000000,-0.007736977,-0.012721142,9.791860416,0.000715712,0.003124290,-0.001838442,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,912000000,-0.012830953,0.005898376,9.781080745,0.000447777,-0.002686531,0.002726951,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,920000000,-0.008136422,-0.006211205,9.807268018,-0.000856538,-0.002090022,-0.002583696,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,928000000,-0.002995657,0.023825522,9.848073621,0.001766035,0.000512155,-0.000698460,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,936000000,-0.018112184,0.025056684,9.792880170,-0.003389526,-0.002678299,-0.001351840,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,944000000,-0.029381193,-0.005270118,9.816221904,0.003514677,0.003630235,0.000708015,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,952000000,-0.001685064,0.038164020,9.797964558,-0.004818809,0.002268916,-0.002159600,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,960000000,-0.019120642,0.039986263,9.789571427,-0.000025598,0.001328698,-0.000223660,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,968000000,-0.004061774,-0.002935713,9.799740058,-0.000908912,0.001775527,0.000603445,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,976000000,0.028666661,-0.021036345,9.790310237,-0.001443764,-0.001587708,0.000231415,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,984000000,-0.025755442,0.017908002,9.816389011,-0.002851791,-0.002613324,-0.001169865,0.000000000,-0.000000001,-0.999587117,-0.028733189
171,992000000,0.006473145,0.006889290,9.783426492,0.000964068,-0.000204223,-0.004662052,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,0,0.010101085,0.011631318,9.820785464,-0.000091267,0.000231782,-0.001218015,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,8000000,0.017640389,0.010232796,9.780680545,0.001627752,-0.001113167,0.001923489,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,16000000,-0.010971509,0.052446661,9.775614061,0.000071079,0.002963439,0.000294022,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,24000000,0.014194670,0.009287889,9.774891782,-0.001859130,-0.002117427,0.001915029,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,32000000,-0.015334851,0.006269288,9.802813320,-0.000309774,-0.002010761,0.001691945,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,40000000,-0.053707642,0.001146826,9.787471958,-0.003227930,0.000970391,-0.000521448,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,48000000,-0.044818151,0.002924268,9.787246585,0.000528430,0.004217585,-0.000530602,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,56000000,0.021977681,-0.002035360,9.784544696,-0.000641209,0.002997113,0.000559705,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,64000000,0.000527375,-0.001978374,9.828128597,-0.000871600,-0.002802973,-0.000857546,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,72000000,0.003853632,-0.012447131,9.790129632,-0.000420704,0.002064012,0.001160324,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,80000000,0.027731146,0.009408918,9.808233475,-0.001608650,0.000638129,0.000995840,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,88000000,0.004017673,-0.010686523,9.789522087,0.000864341,-0.000182694,-0.001130782,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,96000000,0.025394708,-0.007852376,9.808882139,0.001108160,0.001407802,0.003835210,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,104000000,-0.003544613,0.016744587,9.793783112,-0.002435079,-0.001956362,-0.003210793,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,112000000,-0.024033672,0.009884362,9.818296165,0.004555412,0.003045035,-0.001668401,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,120000000,0.005226237,-0.004824921,9.814494158,0.003833363,-0.001212561,-0.001052238,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,128000000,0.040110790,-0.007288043,9.799912953,-0.002052935,-0.001145699,0.000143217,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,136000000,-0.039837809,-0.009039491,9.809737990,-0.002052410,-0.002567147,0.001264327,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,144000000,0.021909543,-0.008381086,9.781316009,-0.001488655,-0.001569253,-0.002253484,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,152000000,0.045790472,0.018651337,9.813751148,0.001064033,-0.001217176,-0.000547632,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,160000000,-0.003711594,-0.012471109,9.834917242,0.000679125,-0.003236471,0.000256453,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,168000000,0.032875684,-0.027657823,9.793486810,-0.000644231,0.000703586,0.001701791,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,176000000,0.016828679,0.020430065,9.766212179,-0.001034183,-0.001284882,0.000123164,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,184000000,-0.011684198,-0.021254730,9.772770001,0.003642202,-0.005460711,-0.002095267,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,192000000,-0.043547920,0.030043280,9.845266576,-0.000798711,-0.001640891,0.000276204,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,200000000,0.000569760,-0.017856225,9.780865597,-0.001614725,-0.000147144,-0.002725047,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,208000000,0.002971510,0.016165398,9.782852891,-0.001169499,-0.002441962,0.000907321,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,216000000,0.002464802,0.016884468,9.759605132,0.004265823,-0.002469501,-0.003701777,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,224000000,-0.027874161,0.021627667,9.780953601,0.000220472,-0.001675964,-0.000198774,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,232000000,0.022002074,-0.011827112,9.792998673,-0.001777562,-0.004054952,-0.001625211,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,240000000,0.001997056,0.015698523,9.795705183,-0.000498186,-0.000964670,-0.000863392,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,248000000,0.015696754,0.029189191,9.777977572,-0.000003898,-0.000495141,0.003383021,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,256000000,0.035758367,0.007524336,9.786978477,0.003036297,0.000757102,0.000361508,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,264000000,0.026757051,-0.018513902,9.761622229,0.000574967,0.002915745,0.000824415,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,272000000,-0.010599059,-0.016383781,9.802440613,-0.000026132,0.000109988,0.000336141,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,280000000,0.021519226,-0.005216629,9.758135204,-0.001734071,-0.000360175,-0.002432085,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,288000000,-0.024719307,0.013777354,9.774313414,-0.001951303,0.002786236,0.003388315,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,296000000,0.016621480,0.031834498,9.799410019,-0.002556358,0.000522900,-0.001301935,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,304000000,0.017990226,-0.001189276,9.788812820,-0.000653626,0.000280707,0.001393468,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,312000000,0.015689666,-0.007249530,9.754593573,0.000660180,0.001263068,0.001444449,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,320000000,-0.058230558,-0.019454995,9.801087535,-0.001597885,-0.001335976,0.000507491,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,328000000,0.010099168,-0.016593103,9.770189084,0.000931797,0.001978228,0.002004581,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,336000000,0.005508082,-0.007898403,9.815466718,-0.001108058,-0.002567844,-0.001710314,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,344000000,0.018335201,0.018437958,9.818085155,0.001540536,0.000445277,-0.001679873,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,352000000,0.018497630,-0.002280230,9.763246685,0.005609121,-0.001789854,0.001951444,0.000000000,-0.000000001,-0.999587117,-0.028733189
172,360000000,0.021932097,-0.022969631,9.807740819,-0.001831623,0.004098530,0.001489700,0.000000000,-0.000000001,-0.999587117,-0.028733189
